,HW,D,AW,Over,Under,HomeTeam,AwayTeam,BO2.5,BU2.5,BHD,BAD,THG,TAG,HPr5MW,HPr5MD,HPr5ML,aPr5MW,aPr5MD,aPr5ML,HWH2H,DH2H,AWH2H
3480,0,1,0,0,1,Bordeaux,Lorient,2.23,1.62,1.7297297297297298,0.6736842105263158,3,7,1,2,2,1,2,2,2,2,0
3481,0,0,1,1,0,Ajaccio,Toulouse,2.61,1.46,1.074074074074074,1.0069444444444444,4,4,1,1,3,2,3,0,2,0,2
3482,1,0,0,0,1,Paris SG,Montpellier,1.95,1.85,2.4203821656050954,0.6333333333333333,7,4,2,1,2,2,1,2,2,2,0
3483,0,1,0,0,1,Toulouse,Bordeaux,2.57,1.47,1.25,0.9375,3,2,1,4,0,1,1,3,1,1,2
3484,0,1,0,1,0,St Etienne,Paris SG,2.0,1.8,1.0,1.2,12,9,2,3,0,2,1,2,1,1,2
3485,1,0,0,0,1,Nancy,Nice,2.31,1.56,1.0344827586206897,1.1538461538461537,4,5,2,0,3,3,0,2,2,1,1
3486,0,1,0,0,1,Sochaux,Valenciennes,2.16,1.64,1.2916666666666667,1.0,8,3,1,2,2,0,3,2,0,2,2
3487,1,0,0,0,1,Reims,Rennes,2.19,1.63,1.0416666666666667,1.1406844106463878,5,4,2,1,2,0,2,3,1,0,1
3488,0,1,0,0,1,Montpellier,Troyes,1.86,1.94,2.7586206896551726,0.5,5,8,3,1,1,1,3,1,0,2,0
3489,1,0,0,1,0,Lorient,Brest,2.05,1.76,2.2222222222222223,0.6,8,4,2,1,2,1,2,2,2,0,2
3490,0,0,1,1,0,Lille,Evian Thonon Gaillard,1.89,1.91,2.847222222222222,0.5125,11,8,4,0,1,2,1,2,2,1,1
3491,1,0,0,1,0,Bastia,Lyon,1.99,1.81,0.8,1.6,5,9,2,1,2,2,2,1,1,0,1
3492,0,1,0,0,1,Marseille,Ajaccio,2.0,1.8,2.7777777777777777,0.5,4,3,2,3,0,1,2,2,2,1,1
3493,1,0,0,0,1,Nice,Montpellier,2.15,1.66,1.24,1.0689655172413794,6,5,3,1,1,3,0,2,1,0,3
3494,0,1,0,0,1,Lyon,Marseille,2.08,1.73,1.5348837209302326,0.9705882352941176,9,4,2,2,1,2,2,1,2,2,0
3495,1,0,0,0,1,Bordeaux,Bastia,2.03,1.77,2.7777777777777777,0.5,2,2,1,0,4,1,1,3,1,0,1
3496,0,0,1,1,0,Valenciennes,Lille,2.1,1.7,0.9411764705882354,1.4545454545454546,4,13,1,2,2,5,0,0,0,1,3
3497,1,0,0,1,0,Troyes,Reims,2.28,1.58,1.5609756097560978,0.8533333333333334,7,6,1,3,1,2,1,2,1,1,0
3498,1,0,0,1,0,Paris SG,Nancy,1.53,2.4,5.508474576271187,0.43333333333333335,11,4,3,0,2,1,0,4,2,0,2
3499,1,0,0,1,0,Evian Thonon Gaillard,Sochaux,2.16,1.65,1.5238095238095237,0.888888888888889,7,7,1,2,2,1,2,2,1,1,2
3500,0,0,1,0,1,Brest,Toulouse,2.36,1.55,1.0416666666666667,1.1538461538461537,5,3,1,2,2,1,3,1,0,2,2
3501,1,0,0,0,1,Ajaccio,Lorient,2.16,1.65,1.0416666666666667,1.1406844106463878,4,5,2,1,2,1,2,2,1,2,1
3502,0,1,0,1,0,Rennes,St Etienne,2.19,1.66,1.1636363636363638,1.2307692307692308,6,14,1,2,2,3,2,0,0,2,2
3503,1,0,0,1,0,Marseille,Troyes,1.87,1.91,2.847222222222222,0.5125,6,4,2,2,1,0,4,1,1,0,1
3504,1,0,0,1,0,Lille,Bordeaux,2.28,1.59,1.6230366492146597,0.673913043478261,11,3,4,1,0,1,0,4,1,2,1
3505,0,1,0,0,1,Brest,Lyon,2.17,1.64,0.7333333333333333,1.7837837837837835,5,10,1,2,2,2,1,2,0,3,1
3506,0,1,0,0,1,Toulouse,Evian Thonon Gaillard,2.17,1.67,1.8888888888888888,0.7157894736842105,2,2,0,3,2,0,3,2,2,1,1
3507,1,0,0,1,0,St Etienne,Nice,2.13,1.69,1.9428571428571428,0.6799999999999999,14,6,4,1,0,3,1,1,2,1,1
3508,0,0,1,1,0,Sochaux,Nancy,2.23,1.61,1.5609756097560978,0.8421052631578948,7,4,1,2,2,2,0,3,2,1,1
3509,1,0,0,0,1,Reims,Paris SG,1.95,1.84,0.5714285714285714,2.6666666666666665,5,10,2,1,2,3,0,2,1,0,1
3510,0,1,0,0,1,Lorient,Valenciennes,1.99,1.81,1.6753926701570683,0.7390300230946882,7,3,1,3,1,1,2,2,1,1,2
3511,1,0,0,0,1,Bastia,Ajaccio,2.2,1.62,1.4222222222222223,0.9696969696969698,2,6,1,2,2,2,1,2,1,1,0
3512,1,0,0,0,1,Montpellier,Rennes,2.12,1.7,1.6,0.8,8,6,4,0,1,1,2,2,3,0,1
3513,1,0,0,1,0,Lyon,Lorient,1.86,1.93,2.0958083832335332,0.6363636363636364,11,7,3,0,2,1,2,2,3,1,0
3514,0,0,1,0,1,Bordeaux,Brest,2.16,1.67,2.7777777777777777,0.5,3,5,2,0,3,1,1,3,1,2,1
3515,0,1,0,0,1,Valenciennes,Toulouse,2.13,1.68,1.347826086956522,0.9393939393939394,2,3,1,1,3,0,3,2,1,2,1
3516,0,1,0,0,1,Troyes,Bastia,2.02,1.78,1.625,0.8333333333333334,5,1,1,4,0,0,2,3,0,1,1
3517,0,1,0,1,0,Rennes,Sochaux,2.03,1.77,2.2222222222222223,0.6,8,6,1,3,1,1,2,2,3,1,0
3518,0,0,1,1,0,Nancy,St Etienne,2.14,1.69,0.8857142857142858,1.409090909090909,4,13,2,0,3,4,1,0,1,0,3
3519,0,0,1,0,1,Evian Thonon Gaillard,Montpellier,2.11,1.71,1.0689655172413794,1.24,3,8,0,3,2,4,0,1,2,1,1
3520,0,0,1,1,0,Ajaccio,Lille,2.24,1.61,0.8857142857142858,1.409090909090909,7,9,2,2,1,3,1,1,0,0,4
3521,1,0,0,0,1,Nice,Reims,2.1,1.72,2.2222222222222223,0.6,6,5,3,1,1,1,2,2,1,0,1
3522,1,0,0,1,0,Sochaux,Paris SG,1.93,1.86,0.56,2.916666666666667,5,11,2,1,2,4,0,1,1,0,3
3523,0,1,0,0,1,Reims,St Etienne,2.41,1.52,0.775,1.5121951219512197,5,11,1,2,2,4,1,0,0,2,0
3524,0,0,1,1,0,Bordeaux,Lyon,2.41,1.51,1.3043478260869565,0.8823529411764706,3,8,2,0,3,2,1,2,2,0,2
3525,0,1,0,1,0,Toulouse,Troyes,2.0,1.79,2.023121387283237,0.7,5,7,1,2,2,1,3,1,1,1,0
3526,1,0,0,0,1,Montpellier,Nancy,1.82,1.97,2.6666666666666665,0.5714285714285714,9,5,3,0,2,2,0,3,3,0,1
3527,1,0,0,0,1,Marseille,Valenciennes,1.92,1.87,2.4203821656050954,0.6333333333333333,7,3,2,2,1,1,1,3,1,2,1
3528,1,0,0,1,0,Lorient,Evian Thonon Gaillard,1.89,1.9,1.8579234972677594,0.7555555555555555,9,3,2,2,1,0,4,1,1,1,2
3529,0,1,0,0,1,Brest,Ajaccio,2.26,1.59,1.2,1.0,3,7,0,1,4,2,3,0,0,3,1
3530,0,0,1,0,1,Bastia,Nice,2.06,1.75,1.24,1.0689655172413794,1,6,0,1,4,3,1,1,0,1,1
3531,1,0,0,0,1,Lille,Rennes,2.11,1.71,1.6753926701570683,0.7111111111111111,6,8,2,1,2,2,2,1,2,1,1
3532,1,0,0,0,1,Rennes,Toulouse,2.18,1.62,1.5238095238095237,0.888888888888889,8,5,2,2,1,1,2,2,1,1,2
3533,0,0,1,1,0,Lyon,Lille,2.03,1.77,1.65,0.868421052631579,6,6,2,1,2,1,2,2,1,1,2
3534,0,1,0,0,1,Evian Thonon Gaillard,Marseille,2.03,1.77,0.9142857142857144,1.488372093023256,2,7,0,4,1,1,2,2,1,1,2
3535,1,0,0,1,0,Valenciennes,Brest,2.01,1.78,2.314814814814815,0.6818181818181818,3,4,1,1,3,1,0,4,1,1,2
3536,0,1,0,0,1,Troyes,Sochaux,2.15,1.65,1.6410256410256412,0.7619047619047619,6,5,1,2,2,2,1,2,0,1,1
3537,1,0,0,1,0,St Etienne,Montpellier,2.13,1.7,1.6,0.8,12,10,4,1,0,3,0,2,1,2,1
3538,0,1,0,0,1,Nice,Lorient,2.02,1.78,1.6,0.8,10,7,3,1,1,1,2,2,1,2,1
3539,0,0,1,1,0,Nancy,Reims,2.18,1.64,1.7277486910994764,0.7857142857142856,7,5,2,1,2,1,1,3,0,0,2
3540,1,0,0,0,1,Ajaccio,Bordeaux,2.5,1.49,0.9375,1.25,6,5,2,3,0,3,0,2,1,2,1
3541,1,0,0,1,0,Paris SG,Bastia,1.46,2.6,5.982905982905983,0.4666666666666667,9,3,4,1,0,1,1,3,2,0,0
3542,1,0,0,1,0,Montpellier,Reims,1.96,1.83,2.847222222222222,0.5125,13,5,4,0,1,0,2,3,1,0,1
3543,0,0,1,0,1,Marseille,Nancy,1.82,1.98,2.916666666666667,0.56,7,8,2,1,2,2,1,2,3,0,1
3544,1,0,0,1,0,Ajaccio,Lyon,2.15,1.69,0.88,1.65,7,8,1,3,1,3,1,1,1,2,1
3545,0,0,1,1,0,Sochaux,St Etienne,2.28,1.58,0.8611111111111112,1.4418604651162792,5,8,2,0,3,3,1,1,2,0,2
3546,0,1,0,1,0,Lorient,Rennes,2.05,1.76,1.3333333333333335,1.0666666666666667,8,10,1,2,2,2,2,1,1,1,2
3547,0,1,0,0,1,Lille,Troyes,1.8,2.0,3.2142857142857144,0.5625,4,6,0,3,2,1,2,2,0,2,0
3548,0,0,1,0,1,Brest,Nice,2.21,1.63,0.8823529411764706,1.3043478260869565,3,9,1,0,4,3,0,2,1,1,2
3549,1,0,0,0,1,Bordeaux,Valenciennes,2.24,1.6,1.9428571428571428,0.6799999999999999,5,3,3,1,1,1,1,3,3,1,0
3550,0,1,0,0,1,Bastia,Evian Thonon Gaillard,1.87,1.92,1.1272727272727272,1.1787072243346008,6,2,2,1,2,0,3,2,0,1,1
3551,0,0,1,1,0,Toulouse,Paris SG,2.08,1.73,0.65,1.8055555555555556,7,9,2,2,1,4,1,0,0,0,4
3552,1,0,0,1,0,St Etienne,Bastia,1.87,1.92,2.4836601307189543,0.5846153846153845,6,6,2,1,2,2,0,3,2,0,0
3553,1,0,0,0,1,Paris SG,Lille,1.94,1.85,2.6666666666666665,0.5714285714285714,6,5,4,1,0,1,2,2,2,1,1
3554,0,0,1,0,1,Nice,Bordeaux,2.48,1.5,1.2605042016806722,0.9375,10,4,3,0,2,2,2,1,2,1,1
3555,1,0,0,1,0,Troyes,Brest,2.24,1.6,1.6,0.8,8,5,2,1,2,2,0,3,1,0,1
3556,0,1,0,1,0,Rennes,Marseille,2.28,1.58,1.1923076923076923,1.1071428571428572,10,8,3,1,1,3,1,1,1,1,2
3557,0,1,0,0,1,Reims,Toulouse,2.46,1.5,0.9375,1.2605042016806722,5,7,0,3,2,2,2,1,0,2,0
3558,1,0,0,1,0,Nancy,Lorient,2.19,1.65,1.1406844106463878,1.0416666666666667,8,8,1,2,2,2,1,2,1,1,2
3559,1,0,0,0,1,Montpellier,Sochaux,1.99,1.81,2.7777777777777777,0.5,12,5,4,0,1,2,0,3,4,0,0
3560,0,1,0,0,1,Evian Thonon Gaillard,Ajaccio,2.14,1.69,1.6,0.8,4,6,0,2,3,0,3,2,1,2,1
3561,0,0,1,0,1,Valenciennes,Lyon,2.05,1.76,1.032258064516129,1.3913043478260871,3,7,1,1,3,3,1,1,1,0,3
3562,0,0,1,0,1,Lille,Nice,2.02,1.77,2.0958083832335332,0.6363636363636364,6,11,1,3,1,4,0,1,1,2,1
3563,0,0,1,0,1,Bordeaux,Paris SG,2.23,1.6,0.8,1.6,3,9,1,3,1,4,1,0,0,3,1
3564,0,0,1,0,1,Bastia,Rennes,1.92,1.87,1.0666666666666667,1.3333333333333335,7,8,2,0,3,3,0,2,0,0,2
3565,1,0,0,1,0,Toulouse,Nancy,2.18,1.65,2.4203821656050954,0.6333333333333333,6,7,2,1,2,0,3,2,4,0,0
3566,1,0,0,0,1,Sochaux,Reims,2.36,1.55,1.5476190476190474,0.9285714285714286,5,4,2,0,3,0,2,3,1,0,1
3567,1,0,0,1,0,Marseille,Montpellier,2.08,1.73,1.8378378378378377,0.7852193995381062,8,13,4,0,1,4,0,1,2,0,2
3568,1,0,0,1,0,Lorient,Troyes,1.88,1.91,2.3885350318471334,0.625,9,6,3,1,1,1,1,3,1,1,0
3569,0,0,1,0,1,Brest,St Etienne,2.29,1.57,0.9411764705882354,1.4545454545454546,5,3,2,0,3,1,2,2,0,1,3
3570,0,1,0,0,1,Ajaccio,Valenciennes,2.11,1.68,1.1923076923076923,1.1071428571428572,7,3,1,2,2,1,1,3,2,1,1
3571,0,1,0,0,1,Lyon,Evian Thonon Gaillard,1.66,2.18,3.492647058823529,0.5588235294117647,6,5,2,2,1,1,1,3,2,2,0
3572,1,0,0,1,0,Sochaux,Marseille,2.23,1.6,0.6842105263157895,1.7759562841530054,5,5,1,1,3,3,0,2,2,1,1
3573,0,0,1,1,0,Reims,Bastia,2.17,1.63,1.3777777777777778,0.911764705882353,4,7,0,2,3,2,1,2,0,0,2
3574,1,0,0,1,0,Nice,Valenciennes,2.12,1.69,1.65,0.88,10,3,3,1,1,1,1,3,2,1,1
3575,0,0,1,1,0,Troyes,Lyon,2.03,1.77,0.7505773672055427,1.7015706806282722,5,7,1,2,2,3,1,1,0,0,2
3576,0,0,1,0,1,Rennes,Bordeaux,2.32,1.55,1.347826086956522,0.9393939393939394,8,5,2,1,2,1,4,0,1,0,3
3577,0,1,0,1,0,Nancy,Lille,2.34,1.55,0.8,1.6,7,6,0,4,1,1,4,0,0,3,1
3578,1,0,0,0,1,Montpellier,Lorient,2.03,1.77,1.8378378378378377,0.7852193995381062,11,9,4,0,1,3,1,1,2,0,2
3579,0,0,1,0,1,Evian Thonon Gaillard,Brest,2.13,1.65,1.8579234972677594,0.7555555555555555,5,7,1,0,4,2,1,2,0,1,3
3580,0,1,0,1,0,St Etienne,Toulouse,2.31,1.59,1.6,0.8,2,4,0,2,3,1,2,2,1,2,1
3581,0,1,0,0,1,Paris SG,Ajaccio,1.4,2.79,6.578947368421053,0.4411764705882353,12,6,4,1,0,1,1,3,2,2,0
3582,1,0,0,1,0,Valenciennes,Evian Thonon Gaillard,1.91,1.88,1.9444444444444444,0.7777777777777778,4,6,2,1,2,1,1,3,1,0,2
3583,1,0,0,0,1,Toulouse,Sochaux,2.25,1.59,2.1604938271604937,0.5384615384615384,2,4,1,1,3,0,2,3,2,0,1
3584,1,0,0,0,1,Marseille,St Etienne,2.08,1.72,1.8579234972677594,0.7555555555555555,6,0,4,0,1,0,2,3,1,2,0
3585,1,0,0,1,0,Lyon,Nice,1.95,1.84,2.2222222222222223,0.6,6,7,3,1,1,3,1,1,2,0,1
3586,0,1,0,1,0,Lorient,Reims,1.98,1.82,2.5,0.5,10,3,4,1,0,0,3,2,0,1,0
3587,0,1,0,0,1,Bordeaux,Troyes,2.0,1.8,3.092857142857143,0.5094117647058823,3,6,0,4,1,1,2,2,0,1,0
3588,1,0,0,1,0,Bastia,Nancy,1.98,1.81,1.24,1.0689655172413794,5,6,1,2,2,0,4,1,1,0,0
3589,0,0,1,1,0,Ajaccio,Rennes,2.36,1.54,1.0416666666666667,1.1406844106463878,6,11,1,1,3,3,1,1,1,0,2
3590,0,0,1,1,0,Brest,Paris SG,1.89,1.89,0.5466666666666666,2.847222222222222,6,13,1,1,3,4,0,1,0,0,3
3591,0,0,1,0,1,St Etienne,Lorient,2.03,1.77,1.9075144508670518,0.6,1,9,1,2,2,4,0,1,1,0,2
3592,1,0,0,0,1,Paris SG,Lyon,1.9,1.89,2.314814814814815,0.6818181818181818,14,7,4,0,1,3,1,1,2,1,0
3593,0,1,0,0,1,Nancy,Bordeaux,2.35,1.55,0.9696969696969698,1.4222222222222223,5,4,0,5,0,1,3,1,0,2,1
3594,1,0,0,1,0,Troyes,Ajaccio,2.18,1.64,1.2916666666666667,1.0,6,5,1,1,3,1,2,2,1,0,0
3595,0,0,1,0,1,Toulouse,Marseille,2.25,1.59,1.1787072243346008,1.1272727272727272,3,6,1,1,3,3,0,2,1,1,1
3596,0,0,1,1,0,Sochaux,Brest,2.33,1.55,1.409090909090909,0.8857142857142858,4,6,0,2,3,1,2,2,1,0,2
3597,0,1,0,0,1,Reims,Lille,2.3,1.57,0.6842105263157895,1.7759562841530054,1,4,0,2,3,1,3,1,0,1,0
3598,1,0,0,1,0,Nice,Evian Thonon Gaillard,2.12,1.67,1.7277486910994764,0.7857142857142856,8,6,4,1,0,2,1,2,1,1,1
3599,1,0,0,1,0,Montpellier,Bastia,1.84,1.96,2.314814814814815,0.6818181818181818,10,3,4,0,1,1,2,2,1,0,0
3600,1,0,0,0,1,Rennes,Valenciennes,2.11,1.72,1.65,0.868421052631579,7,2,2,1,2,1,1,3,1,1,1
3601,0,1,0,0,1,Bordeaux,St Etienne,2.28,1.58,1.6,0.8,7,3,2,2,1,1,3,1,1,1,1
3602,0,1,0,0,1,Lyon,Nancy,1.74,2.08,3.2142857142857144,0.5625,7,7,3,1,1,0,5,0,1,1,1
3603,1,0,0,0,1,Lorient,Sochaux,1.9,1.89,2.0958083832335332,0.6363636363636364,9,4,4,0,1,1,2,2,1,2,0
3604,1,0,0,0,1,Evian Thonon Gaillard,Troyes,1.98,1.82,1.8579234972677594,0.7555555555555555,6,6,2,2,1,0,2,3,1,0,0
3605,0,0,1,1,0,Brest,Montpellier,2.32,1.56,1.0,1.2,7,7,1,2,2,3,1,1,0,1,2
3606,0,0,1,1,0,Bastia,Marseille,1.97,1.82,0.9142857142857144,1.488372093023256,3,6,1,2,2,3,0,2,0,0,1
3607,1,0,0,0,1,Ajaccio,Reims,2.42,1.53,1.8333333333333333,0.6947368421052631,3,1,1,2,2,0,1,4,1,0,0
3608,0,0,1,1,0,Valenciennes,Paris SG,1.85,1.94,0.8083140877598153,1.9125683060109289,3,14,1,2,2,3,0,2,0,0,3
3609,1,0,0,0,1,Nice,Rennes,2.22,1.64,1.347826086956522,0.9538461538461539,6,7,4,1,0,2,1,2,2,0,1
3610,1,0,0,0,1,Lille,Toulouse,2.27,1.62,1.9653179190751444,0.6476190476190476,3,3,1,2,2,1,1,3,2,1,0
3611,0,0,1,0,1,St Etienne,Lyon,1.95,1.84,1.5609756097560978,0.8533333333333334,5,9,2,2,1,4,0,1,0,0,3
3612,0,0,1,1,0,Marseille,Lorient,2.07,1.74,2.2222222222222223,0.6,4,7,2,0,3,3,0,2,1,0,2
3613,0,1,0,0,1,Troyes,Nice,2.18,1.63,1.0714285714285714,1.111111111111111,6,7,0,2,3,3,2,0,0,1,0
3614,0,1,0,0,1,Sochaux,Lille,2.13,1.67,0.7619047619047619,1.6410256410256412,5,2,1,3,1,1,2,2,0,2,1
3615,0,1,0,1,0,Rennes,Brest,2.18,1.65,2.1604938271604937,0.5384615384615384,10,6,3,1,1,1,2,2,1,2,0
3616,1,0,0,1,0,Paris SG,Evian Thonon Gaillard,1.49,2.51,4.918032786885246,0.46153846153846156,11,6,2,1,2,2,2,1,2,1,0
3617,0,1,0,0,1,Nancy,Valenciennes,2.2,1.62,1.1071428571428572,1.1923076923076923,7,6,0,4,1,2,2,1,0,2,1
3618,1,0,0,1,0,Montpellier,Ajaccio,2.14,1.69,2.2222222222222223,0.6,6,5,2,2,1,1,2,2,3,0,0
3619,0,1,0,0,1,Toulouse,Bastia,1.92,1.88,2.181818181818182,0.6545454545454545,5,4,1,1,3,1,2,2,0,1,0
3620,0,0,1,1,0,Troyes,Rennes,2.12,1.67,0.888888888888889,1.5238095238095237,6,9,0,2,3,4,0,1,0,0,1
3621,1,0,0,0,1,Lorient,Toulouse,1.99,1.8,1.3333333333333335,1.0666666666666667,4,5,2,0,3,1,0,4,1,2,0
3622,0,0,1,1,0,Brest,Marseille,2.28,1.58,0.9846153846153847,1.4222222222222223,6,6,2,1,2,2,1,2,1,1,1
3623,1,0,0,0,1,Valenciennes,Reims,1.88,1.91,2.314814814814815,0.6818181818181818,8,1,3,1,1,0,1,4,1,0,0
3624,1,0,0,1,0,Nice,Paris SG,1.95,1.85,0.7157894736842105,1.8888888888888888,8,8,4,1,0,1,1,3,1,1,1
3625,1,0,0,0,1,Lyon,Montpellier,1.9,1.89,1.8579234972677594,0.7555555555555555,9,4,3,1,1,1,3,1,2,0,1
3626,0,1,0,0,1,Lille,Bastia,1.64,2.15,3.2142857142857144,0.5625,3,6,2,1,2,1,1,3,0,1,0
3627,0,1,0,0,1,Evian Thonon Gaillard,Nancy,2.06,1.75,1.5238095238095237,0.888888888888889,7,7,2,2,1,0,3,2,1,2,0
3628,0,1,0,1,0,Bordeaux,Sochaux,2.13,1.7,2.916666666666667,0.56,8,6,3,1,1,2,2,1,2,1,0
3629,0,1,0,0,1,Ajaccio,St Etienne,2.22,1.65,1.0,1.2916666666666667,5,7,1,2,2,3,2,0,0,2,1
3630,0,0,1,1,0,Marseille,Lyon,2.16,1.67,1.4545454545454546,0.9411764705882354,6,13,2,1,2,3,1,1,0,1,2
3631,1,0,0,1,0,Toulouse,Lyon,2.16,1.68,1.24,1.0689655172413794,8,10,2,0,3,3,1,1,2,0,1
3632,1,0,0,0,1,Montpellier,Bordeaux,2.21,1.62,1.25,0.9375,7,7,2,3,0,3,0,2,2,1,0
3633,1,0,0,0,1,Marseille,Lille,2.18,1.64,1.347826086956522,0.9393939393939394,5,5,2,1,2,3,0,2,2,0,1
3634,0,0,1,0,1,Sochaux,Nice,2.13,1.68,1.3025210084033614,1.0,5,7,2,1,2,3,1,1,1,1,1
3635,0,0,1,0,1,Rennes,Evian Thonon Gaillard,2.0,1.8,2.155688622754491,0.6545454545454545,6,6,3,0,2,2,1,2,2,0,1
3636,0,1,0,0,1,Reims,Brest,2.42,1.52,1.4761904761904763,0.8266666666666667,2,6,0,2,3,2,1,2,0,1,0
3637,1,0,0,1,0,Paris SG,Troyes,1.5,2.48,5.508474576271187,0.43333333333333335,8,5,2,1,2,0,3,2,1,0,0
3638,0,1,0,0,1,Nancy,Ajaccio,2.17,1.65,1.347826086956522,0.9393939393939394,6,9,0,2,3,1,2,2,0,3,0
3639,1,0,0,1,0,Bastia,Lorient,1.77,2.04,1.375,1.1379310344827587,9,7,2,0,3,1,1,3,1,0,0
3640,1,0,0,0,1,St Etienne,Valenciennes,1.87,1.92,1.9444444444444444,0.7777777777777778,9,8,4,1,0,2,1,2,3,0,0
3641,1,0,0,0,1,Nice,Toulouse,2.2,1.63,1.1406844106463878,1.0416666666666667,7,9,2,2,1,2,0,3,1,2,0
3642,1,0,0,1,0,Lyon,Reims,1.79,2.01,3.092857142857143,0.5094117647058823,11,2,3,2,0,0,1,4,1,0,0
3643,1,0,0,0,1,Bordeaux,Marseille,2.3,1.57,1.347826086956522,0.9538461538461539,8,5,3,1,1,1,1,3,2,1,0
3644,0,1,0,0,1,Valenciennes,Montpellier,2.07,1.74,1.5476190476190474,0.9027777777777778,14,7,3,1,1,1,3,1,1,1,1
3645,0,1,0,1,0,Troyes,Nancy,2.35,1.55,1.2605042016806722,0.9230769230769231,6,6,1,3,1,0,2,3,0,1,0
3646,0,0,1,1,0,Paris SG,Rennes,1.86,1.94,2.451612903225806,0.5846153846153845,5,8,2,1,2,4,0,1,1,1,1
3647,0,1,0,1,0,Evian Thonon Gaillard,St Etienne,2.03,1.77,0.888888888888889,1.5238095238095237,5,9,1,1,3,3,2,0,1,1,1
3648,1,0,0,1,0,Brest,Bastia,2.04,1.77,1.24,1.0689655172413794,6,7,2,0,3,1,1,3,1,0,0
3649,0,0,1,0,1,Ajaccio,Sochaux,2.22,1.64,1.7759562841530054,0.6842105263157895,8,6,1,2,2,2,2,1,2,0,1
3650,1,0,0,0,1,Lorient,Lille,2.06,1.75,1.0,1.2916666666666667,7,6,1,1,3,3,1,1,1,1,1
3651,0,1,0,0,1,Sochaux,Lyon,2.05,1.76,0.7555555555555555,1.8579234972677594,5,8,1,2,2,2,2,1,1,1,1
3652,0,1,0,0,1,Montpellier,Paris SG,2.14,1.69,1.0,1.4444444444444444,8,6,1,2,2,3,1,1,0,2,1
3653,0,1,0,1,0,Marseille,Nice,2.03,1.77,3.092857142857143,0.5094117647058823,6,7,2,1,2,1,2,2,1,2,0
3654,0,0,1,1,0,Lorient,Bordeaux,2.14,1.67,1.2916666666666667,1.0,6,8,0,2,3,2,2,1,0,1,2
3655,0,0,1,1,0,Toulouse,Ajaccio,2.16,1.66,2.2929936305732483,0.5538461538461539,11,8,2,1,2,1,2,2,1,0,2
3656,1,0,0,0,1,St Etienne,Troyes,1.77,2.04,3.092857142857143,0.5094117647058823,11,5,4,1,0,1,2,2,1,0,0
3657,0,0,1,1,0,Reims,Evian Thonon Gaillard,2.18,1.63,1.409090909090909,0.8857142857142858,5,6,1,1,3,2,0,3,0,0,1
3658,1,0,0,0,1,Lille,Brest,1.87,1.92,3.571428571428571,0.475,8,4,4,1,0,1,1,3,2,0,1
3659,0,0,1,1,0,Bastia,Valenciennes,1.73,2.09,1.4782608695652175,1.1333333333333333,10,15,2,1,2,3,1,1,0,0,1
3660,0,0,1,1,0,Nancy,Rennes,2.29,1.61,0.9538461538461539,1.347826086956522,3,7,0,1,4,4,0,1,0,2,1
3661,1,0,0,1,0,Sochaux,Evian Thonon Gaillard,2.19,1.64,1.28,1.1111111111111112,4,5,1,1,3,1,1,3,2,1,0
3662,1,0,0,1,0,Lyon,Bastia,1.65,2.21,2.6143790849673203,0.6666666666666666,8,10,2,2,1,2,2,1,1,0,0
3663,1,0,0,0,1,Bordeaux,Toulouse,2.24,1.6,1.5238095238095237,0.888888888888889,6,11,2,2,1,3,1,1,2,0,1
3664,0,0,1,0,1,Ajaccio,Marseille,2.19,1.62,0.888888888888889,1.5238095238095237,5,5,1,2,2,3,0,2,1,0,2
3665,1,0,0,1,0,Valenciennes,Sochaux,1.96,1.85,2.3885350318471334,0.625,16,5,3,1,1,1,1,3,2,1,0
3666,0,1,0,0,1,Troyes,Montpellier,2.1,1.72,0.9142857142857144,1.488372093023256,5,9,1,2,2,2,1,2,0,1,0
3667,1,0,0,0,1,Rennes,Reims,2.12,1.71,2.2222222222222223,0.6,6,4,4,0,1,1,2,2,1,0,0
3668,0,0,1,1,0,Paris SG,St Etienne,1.89,1.91,2.916666666666667,0.56,9,9,4,0,1,3,2,0,2,0,1
3669,1,0,0,1,0,Nice,Nancy,2.19,1.63,1.6,0.8,7,2,1,2,2,0,1,4,1,1,1
3670,0,0,1,0,1,Evian Thonon Gaillard,Lille,2.07,1.75,0.888888888888889,1.5238095238095237,4,7,1,1,3,3,1,1,0,1,2
3671,1,0,0,0,1,Brest,Lorient,2.14,1.7,1.0,1.2916666666666667,4,7,1,1,3,0,3,2,2,0,1
3672,0,1,0,1,0,Lorient,Ajaccio,2.11,1.69,1.9428571428571428,0.6799999999999999,8,7,0,4,1,1,3,1,1,2,0
3673,1,0,0,1,0,Bastia,Bordeaux,2.0,1.8,1.1071428571428572,1.1923076923076923,8,7,2,2,1,1,3,1,1,0,0
3674,1,0,0,1,0,Toulouse,Brest,2.21,1.63,2.5,0.5,13,4,3,2,0,1,1,3,1,2,0
3675,0,1,0,0,1,Reims,Troyes,2.05,1.75,1.9428571428571428,0.6799999999999999,6,5,2,2,1,1,1,3,0,1,0
3676,0,0,1,0,1,Nancy,Paris SG,1.97,1.83,0.5,2.5,1,10,0,1,4,5,0,0,2,0,1
3677,1,0,0,1,0,Montpellier,Nice,2.06,1.75,2.058823529411765,0.6666666666666666,9,6,2,1,2,0,3,2,3,0,0
